20040521:174400	-0.000254579	-0.000254579
20040524:075400	-0.00193573	-0.00193573
20040524:195600	0.00415478	0.00415478
20040525:075900	0.00708513	0.00683031
20040525:200200	0.00640927	0.00653647
20040526:080800	0.00528095	0.00515398
20040526:201000	0.00235724	0.00235724
20040527:081600	0.00457955	0.00445302
20040527:201600	0.00401654	0.00376397
20040528:081900	-0.000555091	-0.000807466
20040530:221900	-0.00718972	-0.00706356
20040531:101900	-0.0112901	-0.0112901
20040531:222200	-0.00840251	-0.00840251
20040601:102300	-0.00474532	-0.00474532
20040601:222600	-0.00501249	-0.00513974
20040602:102700	-0.00844369	-0.00844369
20040602:222800	-0.0214556	-0.0214556
20040603:103000	-0.00958178	-0.00958178
20040603:223100	-0.0160554	-0.0161843
20040604:103100	-0.00401609	-0.00388651
20040607:003200	0.00553793	0.00514795
20040607:123200	0.00265471	0.00239439
20040608:003300	0.00480831	0.00480831
20040608:123500	0.00205218	0.00231191
20040609:003900	-0.00505506	-0.00518471
20040609:124000	-0.0164147	-0.0160257
20040610:004300	-0.0110376	-0.0111678
20040610:124300	-0.0133658	-0.0133658
20040611:004600	-0.00495623	-0.00508737
20040611:124800	0.00189438	0.00189438
20040614:024800	0.00400543	0.00400543
20040614:145000	0.0102153	0.00982043
20040615:025300	-0.00388879	-0.00388879
20040615:145300	-0.00370266	-0.00357134
20040616:025600	-0.000393932	-0.000262601
20040616:145800	-0.00464841	-0.00504243
20040617:025900	-0.012146	-0.0120146
20040617:145900	-0.0122234	-0.0115635
20040618:030200	-0.0133407	-0.0133407
20040618:150200	-0.0040111	-0.0040111
20040621:050200	-0.00631468	-0.00658107
20040621:170300	0.00157711	0.00157711
20040622:050500	-0.00227333	-0.00334316
20040622:170500	0.00272964	0.00272964
20040623:050900	0.00034748	0.00034748
20040623:171000	-0.00125692	-0.00125692
20040624:051400	-0.00125664	-0.00139035
20040624:171400	0.00243455	0.00256824
20040625:051600	0.00395598	0.00395598
20040625:171600	0.00694625	0.00694625
20040628:071900	0.00362818	0.00349486
20040628:191900	0.0072192	0.00708597
20040629:072300	0.00584635	0.00611215
20040629:192300	-0.00824801	-0.00838064
20040630:072600	-0.00472489	-0.00459214
20040630:192700	0.00799813	0.00799813
20040701:072800	0.000477492	0.000742721
20040701:192900	0.0135888	0.0134562
20040702:073200	0.0161342	0.0158693
20040702:193600	0.0188992	0.0188992
20040705:093900	0.0162432	0.0159811
20040705:213900	0.0124932	0.0124932
20040706:094200	0.0138219	0.0135626
20040706:214300	0.00818216	0.00805307
20040707:094600	0.00465483	0.00491206
20040707:214600	0.00741674	0.00741674
20040708:094800	0.00194572	0.00207376
20040708:214900	0.00365521	0.00365521
20040709:095200	-0.0019409	-0.00130249
20040711:235400	-0.00306432	-0.00293671
20040712:115400	0.00293705	0.00293705
20040712:235600	0.00771232	0.00771232
20040713:115800	0.0018356	0.00158069
20040714:000000	0.00244719	0.00244719
20040714:120000	0.00488827	0.00463362
20040715:000200	0.00599529	0.00599529
20040715:120200	-0.000634054	-0.000253649
20040716:000300	0.00535279	0.00535279
20040716:120400	0.00491314	0.00503979
20040719:020500	0.00765985	0.00765985
20040719:140800	0.00126155	0.00113537
20040720:021400	0.00146269	0.00158882
20040720:141400	-0.00649658	-0.00599305
20040721:021800	-0.00688043	-0.00700638
20040721:142000	-0.00853041	-0.00878275
20040722:022100	-0.0109598	-0.0110864
20040722:142400	-0.00408779	-0.00408779
20040723:022900	-0.00290159	-0.00290159
20040723:143400	-0.00364487	-0.00389972
20040726:043500	-0.00357419	-0.00357419
20040726:164000	-0.00355326	-0.00355326
20040727:044300	-0.000511443	-0.000511443
20040727:164400	-0.00565641	-0.00578431
20040728:044800	-0.00156386	-0.00156386
20040728:164900	0.00148806	0.00123154
20040729:045400	0.000564424	0.000564424
20040729:165400	0.00315529	0.003027
20040730:045700	0.00418093	0.00418093
20040730:165800	0.0013573	0.00161345
20040802:065900	-0.0003327	-0.000460579
20040802:190000	-0.00266094	-0.00278889
20040803:070300	-0.00319851	-0.00319851
20040803:190300	-0.000512195	-0.000256059
20040804:070900	0.00240864	0.00240864
20040804:190900	0.00243404	0.00243404
20040805:071100	0.00122945	0.00110136
20040805:191300	0.00616937	0.00616937
20040806:071600	0.00321967	0.00334747
20040806:191600	0.00497704	0.00497704
20040809:091900	0.00825879	0.00825879
20040809:211900	0.00668927	0.00668927
20040810:092200	0.00532792	0.00520103
20040810:212400	0.00471139	0.00471139
20040811:092700	-0.00113754	-0.00101113
20040811:212900	0.000682055	0.00017684
20040812:093500	-0.000631313	-0.00037883
20040812:213600	-0.000984853	-0.000984853
20040813:093700	-0.000656784	-0.000656784
20040815:233800	0.003033	0.00265379
20040816:113800	0.00280304	0.00255056
20040816:234000	0.00131247	0.00131247
20040817:114300	0.000328008	0.000328008
20040817:234500	-0.00832176	-0.00844788
20040818:114500	-0.00651388	-0.00626135
20040818:234800	-0.00862393	-0.00862393
20040819:114900	0.00256094	0.00243414
20040819:235200	0.0056326	0.0056326
20040820:115400	0.00405988	0.00431368
20040823:015500	-0.00136853	-0.00136853
20040823:135600	0.0012668	0.00139351
20040824:015800	-0.0111043	-0.0111043
20040824:140000	-0.0143237	-0.014704
20040825:020200	-0.0161348	-0.0160075
20040825:140300	-0.00605953	-0.0054203
20040826:020600	-0.00451209	-0.00438398
20040826:141000	-0.00805291	-0.00843882
20040827:021200	-0.00348299	-0.00348299
20040827:141300	-0.00397841	-0.00384921
20040830:041500	-0.00589334	-0.0056348
20040830:161500	-0.00518072	-0.00518072
20040831:041600	-0.00129799	-0.00142782
20040831:161800	-0.00111682	-0.00137649
20040901:042000	0.000519937	0.000259939
20040901:162000	0.00215828	0.00215828
20040902:042400	-0.00345697	-0.00332699
20040902:162400	-0.0092304	-0.00936043
20040903:042500	-0.00395967	-0.00382938
20040903:162500	-0.00500754	-0.00487721
20040906:062700	-0.00323977	-0.0035011
20040906:182800	-0.00212061	-0.00212061
20040907:063300	-0.00120577	-0.00133686
20040907:183400	-0.00461331	-0.0047443
20040908:063600	-0.00719178	-0.00732305
20040908:183700	-0.000236601	-0.000236601
20040909:063800	-0.00365707	-0.00365707
20040909:183800	-0.00605902	-0.00579553
20040910:064000	0.00184775	0.00171574
20040910:184100	0.00564929	0.00578121
20040913:084300	0.0068538	0.00698564
20040913:204300	0.00779581	0.0076641
20040914:084400	0.0103027	0.0103027
20040914:204800	0.00720084	0.00720084
20040915:085300	0.00164525	0.00177585
20040915:205300	-0.00245148	-0.00245148
20040916:085600	-0.00456262	-0.00456262
20040916:205700	-0.00164323	-0.00177368
20040917:085800	0.00404644	0.00391598
20040919:225800	0.00224518	0.00211462
20040920:105800	0.000756965	0.000756965
20040920:230000	0.00433089	0.00433089
20040921:110100	0.00411543	0.00424569
20040921:230200	0.00436971	0.00436971
20040922:110500	0.0112272	0.0112272
20040922:230700	0.0126484	0.0126484
20040923:110700	0.0207085	0.0207085
20040923:231000	0.0147682	0.0147682
20040924:111100	0.00557164	0.00557164
20040927:011200	0.00425226	0.00412502
20040927:131300	0.00827859	0.00878639
20040928:011700	0.00491067	0.00491067
20040928:131800	0.0104957	0.0102428
20040929:012100	0.00721694	0.00721694
20040929:132200	-0.000452968	-0.000452968
20040930:012400	-0.00150751	-0.00150751
20040930:132400	0.000703352	0.000828985
20041001:012600	0.00303764	0.00291209
20041001:132600	0.00140581	0.00115481
20041004:032600	0.00215925	0.00228472
20041004:152700	0.00295984	0.00270895
20041005:033000	0.000977088	0.000977088
20041005:153100	0.006009	0.00588378
20041006:033400	0.00550209	0.00537702
20041006:153600	0.0051688	0.00504392
20041007:033900	0.00408809	0.00408809
20041007:154100	0.00609826	0.00609826
20041008:034200	-0.000322811	-7.45168e-05
20041008:154200	-0.00069506	-0.000446858
20041011:054700	-0.0044176	-0.0044176
20041011:174800	-0.00496713	-0.00509124
20041012:055100	-0.00278453	-0.00278453
20041012:175300	-0.000747001	-0.000996058
20041013:055500	-0.00286533	-0.00286533
20041013:175500	-0.00730898	-0.00768314
20041014:055800	-0.00759541	-0.00772036
20041014:175900	0.00100109	0.00100109
20041015:060100	0.0017029	0.0017029
20041015:180300	-0.00027563	-0.000150309
20041018:080800	0.00185557	0.00173017
20041018:200800	-0.0068399	-0.0067146
20041019:081200	-0.00744421	-0.00744421
20041019:201300	-0.00961873	-0.00961873
20041020:082100	-0.00390382	-0.00377786
20041020:202200	0.00262392	0.00262392
20041021:082600	0.00383903	0.00383903
20041021:202900	0.000403926	0.000403926
20041022:083300	0.00126193	0.0011358
20041024:223400	0.00272271	0.00284869
20041025:103400	0.0032232	0.00309727
20041025:223800	0.00460588	0.00435414
20041026:103800	0.00324398	0.00299245
20041026:223900	0.000778478	0.000778478
20041027:103900	0.00037633	0.00037633
20041027:224200	-0.00473989	-0.00461456
20041028:104300	-0.00911077	-0.00923629
20041028:224500	-0.00228893	-0.00254052
20041029:104800	-0.00251824	-0.00226645
20041101:015000	-5.04369e-05	-5.04369e-05
20041101:135000	0.00138816	0.0011358
20041102:015100	-0.000328146	-0.000328146
20041102:135300	-0.000454053	-0.000454053
20041103:015500	-0.00252302	-0.00239684
20041103:135800	0.0126199	0.0128723
20041104:020400	0.0111553	0.0110295
20041104:140400	0.00859129	0.00846566
20041105:020500	0.00458448	0.00470977
20041105:140600	0.00619811	0.0049485
20041108:040600	-0.00166843	-0.00179297
20041108:160600	-0.00388535	-0.00388535
20041109:041100	-0.00396322	-0.00396322
20041109:161100	0.000598801	0.00122258
20041110:041300	0.00319345	0.00269446
20041110:161300	0.0126772	0.0125524
20041111:041600	0.0115758	0.0115758
20041111:161700	0.00923119	0.00923119
20041112:042100	0.00160736	0.00173093
20041112:162100	0.00111054	0.00123396
20041115:062400	-0.00236507	-0.00236507
20041115:182600	0.00372158	0.00359842
20041116:062800	0.000197069	-4.92437e-05
20041116:182800	0.00522455	0.0051013
20041117:063100	0.00295317	0.0028301
20041117:183200	-0.000319616	-0.000196658
20041118:063300	-0.0022355	-0.00211273
20041118:183300	-0.00427692	-0.00415399
20041119:063800	-0.00494271	-0.00506569
20041119:183900	-0.00507376	-0.00507376
20041122:084200	-0.00503342	-0.00491002
20041122:204300	-0.00252088	-0.00252088
20041123:084500	-0.00138577	-0.0010146
20041123:204600	0.00507674	0.00507674
20041124:084700	0.00559353	0.00608854
20041124:204700	0.00158214	0.00145851
20041125:085200	0.00138305	0.00113611
20041125:205800	0.000715611	0.000839015
20041126:090200	-0.00113393	-0.00162697
20041128:230400	-0.000690414	-0.000690414
20041129:110600	-0.0037501	-0.0037501
20041129:230800	-0.00580175	-0.00580175
20041130:111000	-0.0161929	-0.0161929
20041130:231200	-0.0124821	-0.0124821
20041201:111400	-0.0097876	-0.00991206
20041201:231600	-0.00237501	-0.00237501
20041202:111700	-0.000501202	-0.000375877
20041202:231800	0.0035654	0.0035654
20041203:112000	0.00168079	0.00180625
20041206:012100	0.000125371	0.000250743
20041206:132100	-0.00430896	-0.00418368
20041207:012300	-0.000626783	-0.000877557
20041207:132700	0.00162987	0.00162987
20041208:012900	-0.00539185	-0.00526643
20041208:133000	-0.00743322	-0.00755881
20041209:013200	-0.00860446	-0.00860446
20041209:133400	-0.00740951	-0.00753545
20041210:013700	-0.00338518	-0.00287991
20041210:133700	0.00189949	0.00139296
20041213:033700	0.000886858	0.00101358
20041213:153700	0.00582866	0.00595539
20041214:034100	0.00880638	0.00918595
20041214:154300	0.00711887	0.00686638
20041215:034400	0.00322405	0.00322405
20041215:154500	0.00211288	0.00223867
20041216:034600	0.000527337	0.000652821
20041216:154600	-0.0111655	-0.011291
20041217:034800	-0.000729305	-0.000729305
20041217:155000	-0.0047066	-0.00483237
20041220:055000	0.00541901	0.00516701
20041220:175200	-0.000503942	-0.000378019
20041221:055400	0.00544785	0.00532172
20041221:175500	0.00515852	0.00515852
20041222:055600	0.00246345	0.00246345
20041222:175700	-0.00248439	-0.00248439
20041223:060000	-0.000276219	-0.000401807
20041223:180100	-0.00301132	-0.00313682
20041224:060600	-0.000452001	-0.000452001
20041224:180800	0.000753871	0.000753871
20041227:081100	0.00630906	0.00605774
20041227:201500	0.00650079	0.00637536
20041228:081800	0.00754407	0.00754407
20041228:201900	0.00417573	0.00430077
20041229:082100	0.00426819	0.00426819
20041229:202200	-0.000398516	-0.000274039
20041230:082800	0.000746908	0.000497976
20041230:202900	-0.00109499	-0.00109499
20050103:083100	-0.00515284	-0.00527733
20050103:203300	-0.00331399	-0.00331399
20050104:083400	-0.00227015	-0.00264433
20050104:203400	-0.00172241	-0.00184725
20050105:083400	-0.0013244	-0.000949585
20050105:203500	-0.00470205	-0.00482703
20050106:083800	-0.00297875	-0.00297875
20050106:203800	0.000751586	0.000751586
20050107:084000	-0.00125299	-0.00100235
20050107:204100	-0.00534126	-0.00546667
20050110:104200	-0.00585165	-0.00585165
20050110:224300	-0.00719023	-0.00719023
20050111:104600	-0.00133478	-0.00108289
20050111:224800	-0.00655739	-0.00668352
20050112:104900	-0.0109209	-0.0109209
20050112:225200	-0.00631192	-0.00618515
20050113:105500	-0.0022097	-0.00259067
20050113:225500	-0.00345783	-0.00333068
20050114:105500	-0.00596343	-0.00507146
20050117:005400	-0.0111588	-0.0111588
20050117:125400	-0.0106698	-0.010542
20050118:005500	-0.00846695	-0.00833864
20050118:125600	-0.000952422	-0.00108116
20050119:005600	-0.00245038	-0.00232139
20050119:125600	0.00893962	0.00906884
20050120:005600	0.00969848	0.00969848
20050120:125800	0.00476004	0.00476004
20050121:010100	0.00767727	0.00754896
20050121:130200	0.0155509	0.0155509
20050124:030200	0.00927958	0.00915208
20050124:150300	0.00472875	0.00434742
20050125:030400	0.00307034	0.00307034
20050125:150500	0.00759399	0.00721431
20050126:030500	0.00398823	0.00398823
20050126:150500	0.00582685	0.00582685
20050127:030800	0.00778313	0.00778313
20050127:150800	0.00492473	0.00492473
20050128:030800	0.00333404	0.00333404
20050128:150800	0.00235373	0.00235373
20050131:051300	0.00195061	0.00195061
20050131:172000	0.00312311	0.00312311
20050201:052100	0.00104864	0.000923783
20050201:172100	0.00104812	0.00104812
20050202:052300	0.00184581	0.00184581
20050202:172400	0.00304105	0.00316561
20050203:052500	0.00540427	0.00540427
20050203:172500	0.000447776	0.00057219
20050204:052500	-0.000397773	-0.000397773
20050204:172700	-0.00345442	-0.00333013
20050207:072800	0.000845177	0.000596624
20050207:192800	0.00323145	0.00347997
20050208:072900	0.00154124	0.0012926
20050208:193000	0.00514377	0.00514377
20050209:073200	0.00429366	0.00429366
20050209:193200	0.00805149	0.00817539
20050210:073400	0.0167858	0.0166621
20050210:193400	0.0185938	0.0185938
20050211:073600	0.0136211	0.0136211
20050211:193700	0.0124622	0.0124622
20050214:093600	0.000509552	0.000752147
20050214:213700	0.00234731	0.00234731
20050215:093800	-0.00256152	-0.00292408
20050215:213800	-0.00614059	-0.00614059
20050216:093800	-0.00244489	-0.00256586
20050216:213900	0.00242421	0.00242421
20050217:093900	0.00368279	0.00356162
20050217:213900	0.00644476	0.00644476
20050218:094000	0.00225031	0.00212939
20050220:233900	0.00727245	0.00727245
20050221:114000	0.00241051	0.00229005
20050221:234000	0.00211884	0.00211884
20050222:114000	-0.0074812	-0.00760141
20050222:234300	-0.00457661	-0.00457661
20050223:114400	-0.00122902	-0.00122902
20050223:234500	-0.00583872	-0.00583872
20050224:114700	-0.00195787	-0.00171619
20050224:234800	0.00193676	0.00181578
20050225:115100	-0.00387133	-0.00338741
20050228:015200	2.42004e-05	2.42004e-05
20050228:135300	0.000363464	0.000363464
20050301:015800	-0.002083	-0.00220413
20050301:135800	-0.00806916	-0.00782688
20050302:015900	-0.00808681	-0.00808681
20050302:140200	-0.00420796	-0.00384303
20050303:020300	-0.00209543	-0.00197367
20050303:140500	0.0017083	0.00183035
20050304:020500	0.00600817	0.00588612
20050304:141300	0.0109769	0.0113428
20050307:041200	0.00535084	0.00522929
20050307:161300	0.0117979	0.0114337
20050308:041500	0.00667656	0.00679745
20050308:161700	0.00535545	0.00535545
20050309:041800	0.00361013	0.00373049
20050309:161800	-0.0101199	-0.0101199
20050310:042000	-0.00228535	-0.00228535
20050310:162100	-0.0114137	-0.0112933
20050311:042300	-0.00729165	-0.00729165
20050311:162500	-0.00423676	-0.0039947
20050314:062600	0.00483113	0.00470972
20050314:182600	0.00283749	0.00295878
20050315:062600	0.00296063	0.00296063
20050315:182600	-0.000799771	-0.000678571
20050316:063000	-0.00147754	-0.0013564
20050316:183000	0.000726293	0.000726293
20050317:063300	0.000387511	0.000387511
20050317:183600	0.00348787	0.003609
20050318:063600	0.00675445	0.00675445
20050318:183700	0.0051478	0.0051478
20050321:083800	0.00253318	0.00241253
20050321:203900	-0.00527784	-0.00527784
20050322:084100	-0.00414592	-0.00426637
20050322:204300	-0.00359351	-0.0034729
20050323:084300	-0.00893501	-0.00881434
20050323:204300	-0.0106537	-0.0107748
20050324:084400	-0.00172493	-0.00184643
20050324:204400	-0.00301527	-0.00277214
20050325:084500	-2.43221e-05	-0.000146118
20050325:204700	0.000853391	0.000853391
20050328:095100	0.00399891	0.00399891
20050328:215400	0.00306766	0.00306766
20050329:095600	0.00849231	0.00824901
20050329:215700	0.00594878	0.00607021
20050330:095900	0.00450811	0.00450811
20050330:220100	0.00208034	0.00208034
20050331:100200	-0.00166712	-0.00154628
20050331:220300	-0.000434628	-0.000434628
20050401:100300	-0.000797067	-0.000676277
20050404:000300	0.000700601	0.000579868
20050404:120400	0.00215047	0.00215047
20050405:000500	0.00202919	0.00190838
20050405:120600	0.00173798	0.00161726
20050406:000600	-0.000940895	-0.00082024
20050406:120900	0.00188148	0.00200212
20050407:001100	0.000602737	0.000602737
20050407:121200	0.00347107	0.00322998
20050408:001800	0.00178244	0.00166198
20050408:122000	0.00411714	0.00423746
20050411:022100	0.00545762	0.00545762
20050411:142300	0.00240094	0.00240094
20050412:022700	-9.59461e-05	-9.59461e-05
20050412:142800	0.00474683	0.00486672
20050413:022900	-0.00313577	-0.00313577
20050413:143000	-0.000335215	-0.000454961
20050414:023300	-0.00167664	-0.00155685
20050414:143400	0.0014136	0.00117404
20050415:023900	-0.00541242	-0.00541242
20050415:144000	-0.00491845	-0.00515833
20050418:044000	-0.00866828	-0.00866828
20050418:164100	-0.00933743	-0.00945778
20050419:044900	-0.00651385	-0.0066345
20050419:165000	-0.00246815	-0.00258907
20050420:045500	0.000945105	0.000945105
20050420:165600	0.00383196	0.00371067
20050421:050200	0.00429061	0.00429061
20050421:170300	0.00384933	0.0034862
20050422:050400	0.00307042	0.00307042
20050422:170400	-0.00159363	-0.00171429
20050425:070500	-0.00241398	-0.00253471
20050425:190600	-0.00548148	-0.00548148
20050426:071000	-0.00128132	-0.0011605
20050426:191000	-0.00331465	-0.00331465
20050427:071200	-0.00128411	-0.00152645
20050427:191300	-0.00526104	-0.00513979
20050428:071400	-0.00104399	-0.000922574
20050428:191400	0.00230697	0.00230697
20050429:071500	-0.00128729	-0.00104436
20050429:191600	-0.00517519	-0.00505368
20050502:091900	-0.000559522	-0.000681194
20050502:212100	-0.0034782	-0.00335665
20050503:092200	-0.00676765	-0.00688939
20050503:212200	-0.00800335	-0.00800335
20050504:092500	-0.0063585	-0.00623629
20050504:212500	-0.000906251	-0.000906251
20050505:092500	0.000147202	0.000147202
20050505:212600	0.00135034	0.00147313
20050506:092800	0.000810222	0.000933016
20050508:232800	0.000662638	0.000539907
20050509:112900	0.00117714	0.00129979
20050509:233000	0.00161823	0.00174086
20050510:113000	0.00382367	0.00357852
20050510:233000	0.00237553	0.00237553
20050511:113100	0.00264267	0.00276504
20050511:233200	-0.000415591	-0.000415591
20050512:113500	0.000733164	0.000733164
20050512:233800	-0.00134347	-0.00146554
20050513:114200	-0.00222353	-0.00222353
20050516:014300	-0.00396021	-0.00396021
20050516:134300	-0.00577566	-0.00577566
20050517:014400	-0.0101205	-0.0101205
20050517:134500	-0.00361206	-0.00361206
20050518:014500	-0.000123051	-0.000123051
20050518:134600	-0.000936249	-0.000813034
20050519:014600	0.00347725	0.00347725
20050519:134800	0.00278585	0.00278585
20050520:014900	0.00275741	0.00275741
20050520:134900	0.00469823	0.00469823
20050523:034900	0.0037348	0.0037348
20050523:155000	0.00164388	0.00188919
20050524:035200	0.00196155	0.00183893
20050524:155300	0.00323351	0.00335592
20050525:035500	-0.00105217	-0.00105217
20050525:155500	0.00479641	0.00467403
20050526:035800	0.00608707	0.00608707
20050526:155800	0.0019037	0.00178164
20050527:040200	-0.00217031	-0.00217031
20050527:160200	0.00299986	0.00312183
20050530:060900	0.000803704	0.000803704
20050530:181000	0.000146127	0.000146127
20050531:061200	-0.00360512	-0.00360512
20050531:181200	-0.00216942	-0.00204761
20050601:061300	-0.0022424	-0.0022424
20050601:181600	-0.00875844	-0.00863652
20050602:061600	-0.00442587	-0.00418139
20050602:181700	-0.00132275	-0.00120025
20050603:061900	-0.000784408	-0.00017158
20050603:182000	-0.000196242	-0.000318929
20050606:082200	0.000441931	0.000441931
20050606:202300	0.00294476	0.00294476
20050607:082700	0.00500235	0.00500235
20050607:202800	0.00320895	0.00320895
20050608:082900	0.00374429	0.00374429
20050608:202900	0.00381287	0.00369064
20050609:083100	0.0035628	0.0035628
20050609:203300	0.00487446	0.00487446
20050610:083400	0.0022152	0.00209355
20050612:223300	0.00651719	0.00688195
20050613:103300	0.00966094	0.00966094
20050613:223400	0.00866787	0.00854678
20050614:103400	0.00944238	0.00932161
20050614:223400	0.00510563	0.00510563
20050615:103500	0.00345851	0.00357863
20050615:223700	0.00781515	0.00781515
20050616:103900	0.00399496	0.00435377
20050616:224200	0.00561324	0.00561324
20050617:104500	0.00632078	0.00679783
20050620:004400	0.00580728	0.00580728
20050620:124700	0.00624526	0.00612651
20050621:004700	0.0053581	0.00512106
20050621:124900	-0.000260204	-0.000378527
20050622:004900	-0.00205689	-0.00205689
20050622:125000	-0.00144199	-0.00144199
20050623:005400	-0.000165478	-0.000165478
20050623:125800	-0.00697729	-0.00662252
20050624:005900	-0.005119	-0.00500048
20050624:130200	-0.0013289	-0.00109155
20050627:030200	-0.00275431	-0.00263556
20050627:150200	-0.000546778	-0.000309017
20050628:030400	0.000618736	0.000737756
20050628:150600	0.000333068	0.000333068
20050629:030700	-0.000927544	-0.000927544
20050629:150700	-0.000547208	-0.000309311
20050630:030900	0.00168929	0.00168929
20050630:150900	0.00428168	0.00404376
20050701:031000	0.00356503	0.00356503
20050701:151000	-0.00311084	-0.00299208
20050704:050900	-0.00762361	-0.00762361
20050704:170900	-0.00551561	-0.00551561
20050705:051100	-0.00316607	-0.00316607
20050705:171500	-0.0129712	-0.0130905
20050706:051800	-0.00821105	-0.00809133
20050706:171900	-0.00367238	-0.00367238
20050707:052200	-0.00259566	-0.00259566
20050707:172300	-0.00173315	-0.00173315
20050708:052500	-0.00110946	-0.000988927
20050708:172600	0.00337633	0.00337633
20050711:072700	0.00228919	0.0024096
20050711:193100	0.00621434	0.00621434
20050712:073400	0.00608582	0.00596552
20050712:193400	0.00821266	0.00821266
20050713:073600	0.00438245	0.00462198
20050713:193600	0.00205622	0.00217579
20050714:073900	0.00281712	0.00305582
20050714:194100	0.00624805	0.00624805
20050715:074400	0.00173785	0.0016188
20050715:194700	9.5145e-05	9.5145e-05
20050718:094700	-0.00092758	-0.00140328
20050718:215100	0.00266264	0.00254375
20050719:095200	0.00351566	0.00351566
20050719:215400	0.00517731	0.00517731
20050720:095700	0.00875324	0.00899042
20050720:215800	0.00887471	0.00887471
20050721:100000	0.00932046	0.00943838
20050721:220000	-0.00741175	-0.00752942
20050722:100100	0.00145919	0.0016946
20050725:000300	-0.000658309	-0.000540818
20050725:120400	-0.00126978	-0.00126978
20050726:000400	4.70531e-05	4.70531e-05
20050726:120500	0.00204978	0.00169638
20050727:000500	0.00336374	0.00324619
20050727:120600	-0.00183381	-0.00171632
20050728:000900	-0.000423265	-0.000423265
20050728:121100	0.000141074	0.000141074
20050729:001300	0.00185729	0.00185729
20050729:121500	0.00357204	0.00368948
20050801:021600	-0.000892788	-0.000892788
20050801:141600	0.00230167	0.00206684
20050802:021600	-2.34731e-05	-2.34731e-05
20050802:141700	-0.00143111	-0.00154834
20050803:022200	0.00126708	0.00126708
20050803:142400	0.00600817	0.00600817
20050804:022700	0.00264783	0.00264783
20050804:142900	0.00620609	0.00620609
20050805:022900	0.00336679	0.00313294
20050805:142900	0.0055788	0.00499521
20050808:043100	-6.99609e-05	-6.99609e-05
20050808:163200	-0.0031211	-0.00300461
20050809:043300	-0.00363334	-0.00374973
20050809:163300	-0.00825198	-0.00848504
20050810:043300	-0.00875653	-0.00863975
20050810:163300	-0.00981288	-0.00981288
20050811:043300	-0.00366442	-0.0037819
20050811:163300	0.000611874	0.000611874
20050812:043500	-0.000636136	-0.000636136
20050812:163500	-0.00249903	-0.00238122
20050815:063800	-0.00219407	-0.00231196
20050815:183800	-0.0100493	-0.0101673
20050816:063800	-0.00782485	-0.00782485
20050816:184000	-0.00144579	-0.00144579
20050817:064300	-0.00531638	-0.00507909
20050817:184300	-0.00639654	-0.00651546
20050818:064400	-0.00219298	-0.00219298
20050818:184400	-0.00813242	-0.00825169
20050819:064800	-0.00848167	-0.00884004
20050819:185000	-0.00644638	-0.00656614
20050822:084900	-0.00561976	-0.00561976
20050822:205100	-0.00440292	-0.00440292
20050823:085200	0.00163986	0.00176046
20050823:205400	0.00142319	0.00142319
20050824:085500	0.00340092	0.00328039
20050824:205500	0.0034469	0.0034469
20050825:085800	0.00536938	0.00561012
20050825:210000	0.00415793	0.00415793
20050826:090100	-0.00134437	-0.00134437
20050828:230000	-0.00307157	-0.00307157
20050829:110200	0.00151214	0.00163218
20050829:230600	-0.00314291	-0.00302293
20050830:110800	0.000960655	0.000960655
20050830:230800	-0.000480549	-0.000360389
20050831:110800	0.000840938	0.00120133
20050831:230900	0.00175306	0.00175306
20050901:111000	0.00456298	0.00432277
20050901:231000	0.00429298	0.00429298
20050902:111200	0.00467235	0.00479218
20050905:011300	0.00248794	0.00224876
20050905:131400	9.55611e-05	-2.39359e-05
20050906:011600	-0.00069251	-0.000811836
20050906:131700	0.00279351	0.00279351
20050907:012100	0.00398495	0.00386562
20050907:132200	0.00674826	0.00698667
20050908:012300	0.00595238	0.00607145
20050908:132300	0.0125003	0.0126191
20050909:012400	0.00970872	0.00970872
20050909:132600	0.00335237	0.00335237
20050912:032500	-0.00313358	-0.00289801
20050912:152700	-0.00214317	-0.00214317
20050913:033100	-0.000941512	-0.000823799
20050913:153100	0.00252047	0.00252047
20050914:033200	0.0030162	0.00313404
20050914:153300	0.00106005	0.000824514
20050915:033600	0.000659022	0.000659022
20050915:153600	-0.00413961	-0.00461003
20050916:034500	-0.0002353	-0.000352986
20050916:154600	0.00470812	0.00470812
20050919:054500	0.00157636	0.00169402
20050919:174600	0.00381016	0.00381016
20050920:054900	0.00620428	0.00608684
20050920:175100	0.00630777	0.00665949
20050921:055100	0.00498455	0.00521862
20050921:175100	0.0012855	0.00116862
20050922:055300	0.00177411	0.00165737
20050922:175300	-0.00795136	-0.00771813
20050923:055600	-0.00950226	-0.00950226
20050923:175800	-0.00395472	-0.00418869
20050926:080100	-0.00100796	-0.00100796
20050926:200200	-0.00394246	-0.00394246
20050927:080400	0.00143471	0.00166986
20050927:200400	0.00679581	0.00667829
20050928:080700	0.005422	0.005422
20050928:200800	0.00602468	0.00602468
20050929:080800	0.00613323	0.00601616
20050929:200900	0.00268532	0.00268532
20050930:081000	0.0034501	0.0034501
20051002:220900	0.00761477	0.00749831
20051003:100900	0.0081339	0.0081339
20051003:221100	0.00932222	0.00932222
20051004:101200	0.00920617	0.00920617
20051004:221200	0.00553378	0.00564909
20051005:101200	-0.00788818	-0.00788818
